0.046	-2.59613	9.19342	3.2251	-1.63269
0.0461	-2.46033	9.04816	3.03925	-1.56067
0.0462	-2.49298	9.0152	2.93518	-1.23932
0.0463	-2.58301	9.00208	2.93243	-1.10352
0.0464	-2.44232	9.0152	2.72644	-0.897217
0.0465	-2.51587	9.23767	2.57935	-0.957642
0.0466	-2.37671	9.00208	2.68921	-0.793762
0.0467	-2.4408	9.02344	2.71576	-0.967102
0.0468	-2.38647	8.95782	2.79236	-0.860596
0.0469	-2.2641	8.91052	2.70905	-0.907898
0.047	-2.33612	9.01703	2.65961	-0.789795
0.0471	-2.47345	8.94653	2.89307	-0.67688
0.0472	-2.31476	8.92365	2.91229	-0.579834
0.0473	-2.25067	9.04297	2.78229	-0.429382
0.0474	-2.11304	8.9267	2.64557	-0.569763
0.0475	-2.16705	8.87604	2.7597	-0.803833
0.0476	-2.2049	9.02191	2.8653	-0.725098
0.0477	-2.17377	8.85468	2.95776	-0.759583
0.0478	-2.21619	9.00055	2.76001	-0.819397
0.0479	-2.34558	9.07898	2.79816	-0.783386
0.048	-2.27356	9.14093	2.74933	-0.871582
0.0481	-2.24731	9.12292	2.59064	-0.863342
0.0482	-2.09351	9.0152	2.54364	-0.849915
0.0483	-2.24731	9.14764	2.37488	-0.710754
0.0484	-2.32758	9.2688	2.28973	-0.552063
0.0485	-2.37976	9.36371	2.14569	-0.484924
0.0486	-2.52228	9.57825	2.10632	-0.546875
0.0487	-2.36511	9.70459	1.98151	-0.540161
0.0488	-2.32941	9.84192	1.875	-0.456543
0.0489	-2.33429	9.65851	1.8811	-0.544739
0.049	-2.55341	9.64233	1.91833	-0.461121
0.0491	-2.49268	9.57184	1.80817	-0.313721
0.0492	-2.6123	9.50623	1.73889	-0.329895
0.0493	-2.54517	9.53583	1.68091	-0.470581
0.0494	-2.52716	9.4162	1.61316	-0.510864
0.0495	-2.55676	9.17542	1.44073	-0.448608
0.0496	-2.59277	9.05304	1.25824	-0.648193
0.0497	-2.75482	9.1983	1.17249	-0.692444
0.0498	-2.6532	9.12476	1.03729	-0.541382
0.0499	-2.69745	9.1098	1.12305	-0.611877
0.05	-2.55341	9.0152	0.991211	-0.596924
0.0501	-2.3407	9.05304	0.968933	-0.729675
0.0502	-2.5354	9.1394	0.894165	-0.766907
0.0503	-2.50275	9.21326	0.793152	-0.536194
0.0504	-2.54028	9.20166	0.706787	-0.512695
0.0505	-2.64679	9.13605	0.509338	-0.489807
0.0506	-2.59094	8.93158	0.498352	-0.289917
0.0507	-2.41241	8.97583	0.434875	-0.355225
0.0508	-2.35229	9.01855	0.525513	-0.450134
0.0509	-2.39441	8.87451	0.478516	-0.545044
0.051	-2.34253	8.87939	0.65033	-0.56427
0.0511	-2.26044	8.79242	0.472107	-0.443115
0.0512	-2.29004	8.89252	0.620117	-0.388794
0.0513	-2.53204	8.95142	0.525513	-0.380554
0.0514	-2.43866	8.90381	0.393066	-0.439453
0.0515	-2.60254	8.8089	0.267029	-0.457458
0.0516	-2.69257	8.63373	0.252686	-0.327759
0.0517	-2.51556	8.56171	-0.0482178	-0.213013
0.0518	-2.54517	8.57788	0.0323486	-0.0817871
0.0519	-2.62878	-9.39331	-0.0817871	-0.0769043
